filename,steering,point_type,curr_steering
/content/dataset/2024-06-23_00-21-22-324947__sa_-0.0825856600.png,-0.08258566,99,-0.0647700219
/content/dataset/2024-06-23_00-21-22-509161__sa_-0.0650856600.png,-0.06508566,99,-0.0564147454
/content/dataset/2024-06-23_00-21-22-569534__sa_-0.0701807718.png,-0.0701807718,99,-0.0584089437
/content/dataset/2024-06-23_00-21-22-649620__sa_-0.0753959074.png,-0.0753959074,99,-0.0610759588
/content/dataset/2024-06-23_00-21-22-697318__sa_-0.0807712789.png,-0.0807712789,99,-0.0642904579
/content/dataset/2024-06-23_00-21-22-758889__sa_-0.0862399855.png,-0.0862399855,99,-0.0679260783
/content/dataset/2024-06-23_00-21-22-803686__sa_-0.0918381877.png,-0.0918381877,99,-0.0719133706
/content/dataset/2024-06-23_00-21-22-851537__sa_-0.0975215569.png,-0.0975215569,99,-0.0761664004
/content/dataset/2024-06-23_00-21-22-925518__sa_-0.1033007040.png,-0.103300704,99,-0.0806369218
/content/dataset/2024-06-23_00-21-22-986816__sa_-0.1092278051.png,-0.1092278051,99,-0.0853106771
/content/dataset/2024-06-23_00-21-23-099369__sa_-0.1067278051.png,-0.1067278051,99,-0.0868317395
/content/dataset/2024-06-23_00-21-23-162206__sa_-0.1118557901.png,-0.1118557901,99,-0.0902465515
/content/dataset/2024-06-23_00-21-23-236771__sa_-0.1171094470.png,-0.117109447,99,-0.0939703517
/content/dataset/2024-06-23_00-21-23-336878__sa_-0.1225152779.png,-0.1225152779,99,-0.0979546757
/content/dataset/2024-06-23_00-21-23-664987__sa_-0.0900152779.png,-0.0900152779,99,-0.0794308943
/content/dataset/2024-06-23_00-21-23-706371__sa_-0.0951149468.png,-0.0951149468,99,-0.0808474239
/content/dataset/2024-06-23_00-21-23-749280__sa_-0.1002953830.png,-0.100295383,99,-0.0830842141
/content/dataset/2024-06-23_00-21-24-066886__sa_-0.0752953830.png,-0.075295383,99,-0.0667201577
/content/dataset/2024-06-23_00-21-24-130811__sa_-0.0804206409.png,-0.0804206409,99,-0.0682115005
/content/dataset/2024-06-23_00-21-24-199428__sa_-0.0856725645.png,-0.0856725645,99,-0.0705347482
/content/dataset/2024-06-23_00-21-24-286926__sa_-0.0910618010.png,-0.091061801,99,-0.0735085027
/content/dataset/2024-06-23_00-21-24-541401__sa_-0.0660618010.png,-0.066061801,99,-0.058625965
/content/dataset/2024-06-23_00-21-24-614435__sa_-0.0712010593.png,-0.0712010593,99,-0.0602162044
/content/dataset/2024-06-23_00-21-24-676591__sa_-0.0764843254.png,-0.0764843254,99,-0.0626174653
/content/dataset/2024-06-23_00-21-24-722742__sa_-0.0818919005.png,-0.0818919005,99,-0.0656449443
/content/dataset/2024-06-23_00-21-25-094666__sa_-0.0568919005.png,-0.0568919005,99,-0.0508600897
/content/dataset/2024-06-23_00-21-25-157188__sa_-0.0620203586.png,-0.0620203586,99,-0.0524497489
/content/dataset/2024-06-23_00-21-25-233753__sa_-0.0672729502.png,-0.0672729502,99,-0.0548378425
/content/dataset/2024-06-23_00-21-25-315875__sa_-0.0726816416.png,-0.0726816416,99,-0.0578627363
/content/dataset/2024-06-23_00-21-25-437628__sa_-0.0626816416.png,-0.0626816416,99,-0.0532426591
/content/dataset/2024-06-23_00-21-25-483941__sa_-0.0677780986.png,-0.0677780986,99,-0.055548954
/content/dataset/2024-06-23_00-21-25-564326__sa_-0.0729693055.png,-0.0729693055,99,-0.0584425286
/content/dataset/2024-06-23_00-21-25-656950__sa_-0.0783190489.png,-0.0783190489,99,-0.0618187817
/content/dataset/2024-06-23_00-21-25-705501__sa_-0.0838571587.png,-0.0838571587,99,-0.0656106739
/content/dataset/2024-06-23_00-21-26-002892__sa_-0.0588571587.png,-0.0588571587,99,-0.0522777449
/content/dataset/2024-06-23_00-21-26-049883__sa_-0.0639441419.png,-0.0639441419,99,-0.0539304882
/content/dataset/2024-06-23_00-21-26-096692__sa_-0.0691271091.png,-0.0691271091,99,-0.0563369533
/content/dataset/2024-06-23_00-21-26-177660__sa_-0.0744027467.png,-0.0744027467,99,-0.0593261054
/content/dataset/2024-06-23_00-21-26-252729__sa_-0.0798382950.png,-0.079838295,99,-0.0628102022
/content/dataset/2024-06-23_00-21-26-295580__sa_-0.0854249578.png,-0.0854249578,99,-0.066693987
/content/dataset/2024-06-23_00-21-26-625908__sa_-0.0529249578.png,-0.0529249578,99,-0.0480552585
/content/dataset/2024-06-23_00-21-26-671343__sa_-0.0580248246.png,-0.0580248246,99,-0.0494694063
/content/dataset/2024-06-23_00-21-26-718540__sa_-0.0632166080.png,-0.063216608,99,-0.051706724
/content/dataset/2024-06-23_00-21-26-783020__sa_-0.0685016971.png,-0.0685016971,99,-0.0545793322
/content/dataset/2024-06-23_00-21-27-079849__sa_-0.0510016971.png,-0.0510016971,99,-0.0448935003
/content/dataset/2024-06-23_00-21-27-127067__sa_-0.0561028504.png,-0.0561028504,99,-0.0467634512
/content/dataset/2024-06-23_00-21-27-197262__sa_-0.0612975249.png,-0.0612975249,99,-0.0493342597
/content/dataset/2024-06-23_00-21-27-265896__sa_-0.0666324825.png,-0.0666324825,99,-0.0524684601
/content/dataset/2024-06-23_00-21-27-312302__sa_-0.0721047144.png,-0.0721047144,99,-0.0560592516
/content/dataset/2024-06-23_00-21-27-374518__sa_-0.0776687407.png,-0.0776687407,99,-0.059998099
/content/dataset/2024-06-23_00-21-27-669721__sa_-0.0526687407.png,-0.0526687407,99,-0.0469872339
/content/dataset/2024-06-23_00-21-27-733475__sa_-0.0577696519.png,-0.0577696519,99,-0.0486661677
/content/dataset/2024-06-23_00-21-27-799611__sa_-0.0630000634.png,-0.0630000634,99,-0.0511090223
/content/dataset/2024-06-23_00-21-27-872128__sa_-0.0683607574.png,-0.0683607574,99,-0.0541520307
/content/dataset/2024-06-23_00-21-27-952934__sa_-0.0738684745.png,-0.0738684745,99,-0.0576879345
/content/dataset/2024-06-23_00-21-27-998459__sa_-0.0795358696.png,-0.0795358696,99,-0.0616294731
/content/dataset/2024-06-23_00-21-28-281232__sa_-0.0545358696.png,-0.0545358696,99,-0.0485709812
/content/dataset/2024-06-23_00-21-28-339033__sa_-0.0596695123.png,-0.0596695123,99,-0.0502636535
/content/dataset/2024-06-23_00-21-28-386686__sa_-0.0649206471.png,-0.0649206471,99,-0.0527185285
/content/dataset/2024-06-23_00-21-28-448560__sa_-0.0702661576.png,-0.0702661576,99,-0.0557583693
/content/dataset/2024-06-23_00-21-28-496558__sa_-0.0757344337.png,-0.0757344337,99,-0.0592772921
/content/dataset/2024-06-23_00-21-28-748258__sa_-0.0582344337.png,-0.0582344337,99,-0.0506908038
/content/dataset/2024-06-23_00-21-28-810315__sa_-0.0633683090.png,-0.063368309,99,-0.0526812076
/content/dataset/2024-06-23_00-21-28-886790__sa_-0.0686255093.png,-0.0686255093,99,-0.0553562558
/content/dataset/2024-06-23_00-21-28-998527__sa_-0.0740369468.png,-0.0740369468,99,-0.0585836451
/content/dataset/2024-06-23_00-21-29-045459__sa_-0.0796707726.png,-0.0796707726,99,-0.0622976296
/content/dataset/2024-06-23_00-21-29-091936__sa_-0.0853982725.png,-0.0853982725,99,-0.0663629821
/content/dataset/2024-06-23_00-21-29-327392__sa_-0.0678982725.png,-0.0678982725,99,-0.0586207491
/content/dataset/2024-06-23_00-21-29-374328__sa_-0.0729985747.png,-0.0729985747,99,-0.0606751627
/content/dataset/2024-06-23_00-21-29-438334__sa_-0.0781917901.png,-0.0781917901,99,-0.0633714385
/content/dataset/2024-06-23_00-21-29-504310__sa_-0.0835110569.png,-0.0835110569,99,-0.0665840836
/content/dataset/2024-06-23_00-21-29-566639__sa_-0.0889622383.png,-0.0889622383,99,-0.0702222048
/content/dataset/2024-06-23_00-21-29-610714__sa_-0.0945374775.png,-0.0945374775,99,-0.074203712
/content/dataset/2024-06-23_00-21-29-673722__sa_-0.1002035298.png,-0.1002035298,99,-0.0784492916
/content/dataset/2024-06-23_00-21-30-283237__sa_-0.0377035298.png,-0.0377035298,99,-0.0365858796
/content/dataset/2024-06-23_00-21-30-330737__sa_-0.0428017926.png,-0.0428017926,99,-0.037545649
/content/dataset/2024-06-23_00-21-30-395966__sa_-0.0479929576.png,-0.0479929576,99,-0.0394703068
/content/dataset/2024-06-23_00-21-30-454404__sa_-0.0533156047.png,-0.0533156047,99,-0.0421483891
/content/dataset/2024-06-23_00-21-30-535541__sa_-0.0587541075.png,-0.0587541075,99,-0.0454122236
/content/dataset/2024-06-23_00-21-30-644268__sa_-0.0643548832.png,-0.0643548832,99,-0.049153555
/content/dataset/2024-06-23_00-21-30-844128__sa_-0.0543548832.png,-0.0543548832,99,-0.0456416111
/content/dataset/2024-06-23_00-21-30-925042__sa_-0.0595105829.png,-0.0595105829,99,-0.0481570164
/content/dataset/2024-06-23_00-21-30-971685__sa_-0.0648281069.png,-0.0648281069,99,-0.0512399914
/content/dataset/2024-06-23_00-21-31-019565__sa_-0.0702389793.png,-0.0702389793,99,-0.0547453693
/content/dataset/2024-06-23_00-21-31-066188__sa_-0.0757457581.png,-0.0757457581,99,-0.0585966755
/content/dataset/2024-06-23_00-21-31-113832__sa_-0.0813466554.png,-0.0813466554,99,-0.0627273332
/content/dataset/2024-06-23_00-21-31-177347__sa_-0.0870417609.png,-0.0870417609,99,-0.0670837669
/content/dataset/2024-06-23_00-21-31-253712__sa_-0.0928629127.png,-0.0928629127,99,-0.0716410412
/content/dataset/2024-06-23_00-21-31-316859__sa_-0.0988377733.png,-0.0988377733,99,-0.076385914
/content/dataset/2024-06-23_00-21-31-360134__sa_-0.1049379559.png,-0.1049379559,99,-0.0812878428
/content/dataset/2024-06-23_00-21-31-409720__sa_-0.1111276679.png,-0.1111276679,99,-0.0863142402
/content/dataset/2024-06-23_00-21-32-434658__sa_-0.0111276679.png,-0.0111276679,99,-0.0103605007
/content/dataset/2024-06-23_00-21-32-493070__sa_-0.0162267709.png,-0.0162267709,99,-0.0123465771
/content/dataset/2024-06-23_00-21-32-575686__sa_-0.0214427662.png,-0.0214427662,99,-0.0150463237
/content/dataset/2024-06-23_00-21-32-624470__sa_-0.0268259983.png,-0.0268259983,99,-0.0183296833
/content/dataset/2024-06-23_00-21-32-671156__sa_-0.0323048677.png,-0.0323048677,99,-0.0220419051
/content/dataset/2024-06-23_00-21-32-717130__sa_-0.0378770356.png,-0.0378770356,99,-0.0260816652
/content/dataset/2024-06-23_00-21-32-765167__sa_-0.0435423226.png,-0.0435423226,99,-0.0303755726
/content/dataset/2024-06-23_00-21-32-828682__sa_-0.0493025784.png,-0.0493025784,99,-0.0348713886
/content/dataset/2024-06-23_00-21-32-886820__sa_-0.0551908159.png,-0.0551908159,99,-0.0395462159
/content/dataset/2024-06-23_00-21-32-936935__sa_-0.0611953750.png,-0.061195375,99,-0.0443707955
/content/dataset/2024-06-23_00-21-32-999938__sa_-0.0673011680.png,-0.067301168,99,-0.0493210166
/content/dataset/2024-06-23_00-21-33-062704__sa_-0.0735308976.png,-0.0735308976,99,-0.0543948804
/content/dataset/2024-06-23_00-21-33-296109__sa_-0.0560308976.png,-0.0560308976,99,-0.048173799
/content/dataset/2024-06-23_00-21-33-358544__sa_-0.0611286602.png,-0.0611286602,99,-0.0503634075
/content/dataset/2024-06-23_00-21-33-420941__sa_-0.0663522968.png,-0.0663522968,99,-0.0531654287
/content/dataset/2024-06-23_00-21-33-483538__sa_-0.0716986942.png,-0.0716986942,99,-0.0564548451
/content/dataset/2024-06-23_00-21-33-559312__sa_-0.0771722851.png,-0.0771722851,99,-0.0601486276
/content/dataset/2024-06-23_00-21-33-624631__sa_-0.0827996254.png,-0.0827996254,99,-0.0641864669
/content/dataset/2024-06-23_00-21-33-669358__sa_-0.0885534062.png,-0.0885534062,99,-0.0684991661
/content/dataset/2024-06-23_00-21-34-012526__sa_-0.0635534062.png,-0.0635534062,99,-0.0560917271
/content/dataset/2024-06-23_00-21-34-059295__sa_-0.0686504822.png,-0.0686504822,99,-0.0578031081
/content/dataset/2024-06-23_00-21-34-093821__sa_-0.0738410363.png,-0.0738410363,99,-0.0602504147
/content/dataset/2024-06-23_00-21-34-172931__sa_-0.0791006341.png,-0.0791006341,99,-0.063257954
/content/dataset/2024-06-23_00-21-34-261525__sa_-0.0845184579.png,-0.0845184579,99,-0.0667496826
/content/dataset/2024-06-23_00-21-34-307558__sa_-0.0901114655.png,-0.0901114655,99,-0.0706454737
/content/dataset/2024-06-23_00-21-34-590087__sa_-0.0651114655.png,-0.0651114655,99,-0.057524123
/content/dataset/2024-06-23_00-21-34-637360__sa_-0.0702110715.png,-0.0702110715,99,-0.0591973928
/content/dataset/2024-06-23_00-21-34-685478__sa_-0.0754061704.png,-0.0754061704,99,-0.0616208545
/content/dataset/2024-06-23_00-21-34-731588__sa_-0.0806964250.png,-0.080696425,99,-0.0646260604
/content/dataset/2024-06-23_00-21-34-798989__sa_-0.0860789642.png,-0.0860789642,99,-0.0680933913
/content/dataset/2024-06-23_00-21-34-886814__sa_-0.0916003070.png,-0.091600307,99,-0.0719472194
/content/dataset/2024-06-23_00-21-35-074203__sa_-0.0741003070.png,-0.074100307,99,-0.0639423711
/content/dataset/2024-06-23_00-21-35-139038__sa_-0.0792092719.png,-0.0792092719,99,-0.0659766079
/content/dataset/2024-06-23_00-21-35-229487__sa_-0.0844484749.png,-0.0844484749,99,-0.0686790766
/content/dataset/2024-06-23_00-21-35-276099__sa_-0.0898681126.png,-0.0898681126,99,-0.071933523
/content/dataset/2024-06-23_00-21-35-315428__sa_-0.0953801231.png,-0.0953801231,99,-0.0756076906
/content/dataset/2024-06-23_00-21-35-666959__sa_-0.0628801231.png,-0.0628801231,99,-0.0565196868
/content/dataset/2024-06-23_00-21-35-728823__sa_-0.0680100474.png,-0.0680100474,99,-0.0579321448
/content/dataset/2024-06-23_00-21-35-802138__sa_-0.0732653790.png,-0.073265379,99,-0.0601925647
/content/dataset/2024-06-23_00-21-35-883839__sa_-0.0786643481.png,-0.0786643481,99,-0.0631216046
/content/dataset/2024-06-23_00-21-35-930553__sa_-0.0842268524.png,-0.0842268524,99,-0.0665978251
/content/dataset/2024-06-23_00-21-36-286642__sa_-0.0517268524.png,-0.0517268524,99,-0.0471268138
/content/dataset/2024-06-23_00-21-36-334630__sa_-0.0568228245.png,-0.0568228245,99,-0.0485101664
/content/dataset/2024-06-23_00-21-36-383505__sa_-0.0620138273.png,-0.0620138273,99,-0.0507273358
/content/dataset/2024-06-23_00-21-36-453003__sa_-0.0673083186.png,-0.0673083186,99,-0.0535909786
/content/dataset/2024-06-23_00-21-36-532291__sa_-0.0727360630.png,-0.072736063,99,-0.0569808635
/content/dataset/2024-06-23_00-21-36-578640__sa_-0.0783223948.png,-0.0783223948,99,-0.0608025325
/content/dataset/2024-06-23_00-21-36-629879__sa_-0.0840023928.png,-0.0840023928,99,-0.0649436033
/content/dataset/2024-06-23_00-21-36-677648__sa_-0.0897839022.png,-0.0897839022,99,-0.0693395126
/content/dataset/2024-06-23_00-21-36-909764__sa_-0.0722839022.png,-0.0722839022,99,-0.0621731631
/content/dataset/2024-06-23_00-21-36-953158__sa_-0.0773825779.png,-0.0773825779,99,-0.0642784658
/content/dataset/2024-06-23_00-21-37-018976__sa_-0.0825674653.png,-0.0825674653,99,-0.067005698
/content/dataset/2024-06-23_00-21-37-067289__sa_-0.0878848634.png,-0.0878848634,99,-0.0702404185
/content/dataset/2024-06-23_00-21-37-136765__sa_-0.0932989874.png,-0.0932989874,99,-0.0738766976
/content/dataset/2024-06-23_00-21-37-198571__sa_-0.0988541584.png,-0.0988541584,99,-0.0778558782
/content/dataset/2024-06-23_00-21-37-562282__sa_-0.0738541584.png,-0.0738541584,99,-0.0648931847
/content/dataset/2024-06-23_00-21-37-609515__sa_-0.0790694976.png,-0.0790694976,99,-0.0666299926
/content/dataset/2024-06-23_00-21-37-660869__sa_-0.0843800302.png,-0.0843800302,99,-0.069126304
/content/dataset/2024-06-23_00-21-37-708509__sa_-0.0897945390.png,-0.089794539,99,-0.0722157831
/content/dataset/2024-06-23_00-21-37-778309__sa_-0.0953024287.png,-0.0953024287,99,-0.0757743021
/content/dataset/2024-06-23_00-21-37-849670__sa_-0.1009505200.png,-0.10095052,99,-0.0797249984
/content/dataset/2024-06-23_00-21-38-063283__sa_-0.0834505200.png,-0.08345052,99,-0.0718182938
/content/dataset/2024-06-23_00-21-38-147423__sa_-0.0885734406.png,-0.0885734406,99,-0.0738706743
/content/dataset/2024-06-23_00-21-38-251655__sa_-0.0938631454.png,-0.0938631454,99,-0.0766072704
/content/dataset/2024-06-23_00-21-38-314635__sa_-0.0993622279.png,-0.0993622279,99,-0.0799123505
/content/dataset/2024-06-23_00-21-38-376671__sa_-0.1049873343.png,-0.1049873343,99,-0.0836581893
/content/dataset/2024-06-23_00-21-38-435277__sa_-0.1107365122.png,-0.1107365122,99,-0.0877602579
/content/dataset/2024-06-23_00-21-38-516861__sa_-0.1166029701.png,-0.1166029701,99,-0.0921483436
/content/dataset/2024-06-23_00-21-38-704474__sa_-0.0991029701.png,-0.0991029701,99,-0.0848868205
/content/dataset/2024-06-23_00-21-38-776582__sa_-0.1042021427.png,-0.1042021427,99,-0.0869895548
/content/dataset/2024-06-23_00-21-38-875253__sa_-0.1094466076.png,-0.1094466076,99,-0.0897458748
/content/dataset/2024-06-23_00-21-38-920926__sa_-0.1148874068.png,-0.1148874068,99,-0.0930481526
/content/dataset/2024-06-23_00-21-38-967098__sa_-0.1204194875.png,-0.1204194875,99,-0.0967620666
/content/dataset/2024-06-23_00-21-39-312726__sa_-0.0879194875.png,-0.0879194875,99,-0.0776955737
/content/dataset/2024-06-23_00-21-39-358686__sa_-0.0930505700.png,-0.09305057,99,-0.0791122278
/content/dataset/2024-06-23_00-21-39-434976__sa_-0.0982758079.png,-0.0982758079,99,-0.0813633416
/content/dataset/2024-06-23_00-21-39-545086__sa_-0.1036513867.png,-0.1036513867,99,-0.0842838346
/content/dataset/2024-06-23_00-21-39-905679__sa_-0.0711513867.png,-0.0711513867,99,-0.063673875
/content/dataset/2024-06-23_00-21-39-952675__sa_-0.0762477593.png,-0.0762477593,99,-0.0650161812
/content/dataset/2024-06-23_00-21-39-999889__sa_-0.0814381237.png,-0.0814381237,99,-0.0672070576
/content/dataset/2024-06-23_00-21-40-050438__sa_-0.0867229180.png,-0.086722918,99,-0.0700502293
/content/dataset/2024-06-23_00-21-40-126775__sa_-0.0921108108.png,-0.0921108108,99,-0.0734113234
/content/dataset/2024-06-23_00-21-40-202544__sa_-0.0976504254.png,-0.0976504254,99,-0.0772018017
/content/dataset/2024-06-23_00-21-40-641654__sa_-0.0501504254.png,-0.0501504254,99,-0.0466786852
/content/dataset/2024-06-23_00-21-40-689347__sa_-0.0552529984.png,-0.0552529984,99,-0.047781121
/content/dataset/2024-06-23_00-21-40-746625__sa_-0.0604511814.png,-0.0604511814,99,-0.049804668
/content/dataset/2024-06-23_00-21-40-813667__sa_-0.0657616448.png,-0.0657616448,99,-0.0525423758
/content/dataset/2024-06-23_00-21-40-874662__sa_-0.0712062497.png,-0.0712062497,99,-0.0558524817
/content/dataset/2024-06-23_00-21-40-929550__sa_-0.0767748427.png,-0.0767748427,99,-0.0596093008
/content/dataset/2024-06-23_00-21-40-997323__sa_-0.0824512210.png,-0.082451221,99,-0.0637093567
/content/dataset/2024-06-23_00-21-41-048654__sa_-0.0882661543.png,-0.0882661543,99,-0.0680941914
/content/dataset/2024-06-23_00-21-42-870323__sa_-0.0050000000.png,-0.005,99,-0.0023478675
/content/dataset/2024-06-23_00-21-42-917373__sa_-0.0101025310.png,-0.010102531,99,-0.005243583
/content/dataset/2024-06-23_00-21-42-945380__sa_-0.0152976313.png,-0.0152976313,99,-0.0085746659
/content/dataset/2024-06-23_00-21-42-993679__sa_-0.0205482879.png,-0.0205482879,99,-0.0122302103
/content/dataset/2024-06-23_00-21-43-073145__sa_-0.0258954654.png,-0.0258954654,99,-0.0161591673
/content/dataset/2024-06-23_00-21-43-138448__sa_-0.0314035683.png,-0.0314035683,99,-0.0203402183
/content/dataset/2024-06-23_00-21-43-179607__sa_-0.0370403113.png,-0.0370403113,99,-0.0247249098
/content/dataset/2024-06-23_00-21-43-226559__sa_-0.0427596531.png,-0.0427596531,99,-0.0292638891
/content/dataset/2024-06-23_00-21-43-272831__sa_-0.0485725222.png,-0.0485725222,99,-0.0339374601
/content/dataset/2024-06-23_00-21-43-320174__sa_-0.0544800014.png,-0.0544800014,99,-0.0387291696
/content/dataset/2024-06-23_00-21-43-381061__sa_-0.0604821696.png,-0.0604821696,99,-0.0436270887
/content/dataset/2024-06-23_00-21-43-461385__sa_-0.0666061082.png,-0.0666061082,99,-0.0486356973
/content/dataset/2024-06-23_00-21-43-522516__sa_-0.0728886962.png,-0.0728886962,99,-0.0537695993
/content/dataset/2024-06-23_00-21-43-958424__sa_-0.0253886962.png,-0.0253886962,99,-0.0256659453
/content/dataset/2024-06-23_00-21-44-006007__sa_-0.0304894762.png,-0.0304894762,99,-0.0268025626
/content/dataset/2024-06-23_00-21-44-071598__sa_-0.0356847391.png,-0.0356847391,99,-0.0288462233
/content/dataset/2024-06-23_00-21-44-161027__sa_-0.0410131793.png,-0.0410131793,99,-0.0316045888
/content/dataset/2024-06-23_00-21-44-211317__sa_-0.0465225377.png,-0.0465225377,99,-0.0349531212
/content/dataset/2024-06-23_00-21-44-254900__sa_-0.0521353245.png,-0.0521353245,99,-0.0387407398
/content/dataset/2024-06-23_00-21-44-301646__sa_-0.0578304305.png,-0.0578304305,99,-0.0428593341
/content/dataset/2024-06-23_00-21-44-348909__sa_-0.0636190276.png,-0.0636190276,99,-0.0472388104
/content/dataset/2024-06-23_00-21-44-414355__sa_-0.0695029182.png,-0.0695029182,99,-0.0518259612
/content/dataset/2024-06-23_00-21-44-490323__sa_-0.0755169396.png,-0.0755169396,99,-0.056597825
/content/dataset/2024-06-23_00-21-44-537030__sa_-0.0816868873.png,-0.0816868873,99,-0.0615419767
/content/dataset/2024-06-23_00-21-44-942468__sa_-0.0491868873.png,-0.0491868873,99,-0.0447035953
/content/dataset/2024-06-23_00-21-44-988603__sa_-0.0543140874.png,-0.0543140874,99,-0.0461957204
/content/dataset/2024-06-23_00-21-45-034650__sa_-0.0595335941.png,-0.0595335941,99,-0.0484925775
/content/dataset/2024-06-23_00-21-45-099203__sa_-0.0648452244.png,-0.0648452244,99,-0.0514116771
/content/dataset/2024-06-23_00-21-45-175491__sa_-0.0702859006.png,-0.0702859006,99,-0.0548412125
/content/dataset/2024-06-23_00-21-45-220075__sa_-0.0758792114.png,-0.0758792114,99,-0.0586899737
/content/dataset/2024-06-23_00-21-45-281970__sa_-0.0815636263.png,-0.0815636263,99,-0.0628496968
/content/dataset/2024-06-23_00-21-45-808625__sa_-0.0265636263.png,-0.0265636263,99,-0.0269972579
/content/dataset/2024-06-23_00-21-45-872053__sa_-0.0317154703.png,-0.0317154703,99,-0.0280418461
/content/dataset/2024-06-23_00-21-46-032095__sa_-0.0217154703.png,-0.0217154703,99,-0.0202820231
/content/dataset/2024-06-23_00-21-46-093750__sa_-0.0268447752.png,-0.0268447752,99,-0.0220808021
/content/dataset/2024-06-23_00-21-46-478312__sa_-0.0093447752.png,-0.0093447752,99,-0.0076499647
/content/dataset/2024-06-23_00-21-46-559416__sa_-0.0144826083.png,-0.0144826083,99,-0.0100464204
/content/dataset/2024-06-23_00-21-46-606898__sa_-0.0197832389.png,-0.0197832389,99,-0.0130595469
/content/dataset/2024-06-23_00-21-46-656110__sa_-0.0251793547.png,-0.0251793547,99,-0.0165433263
/content/dataset/2024-06-23_00-21-46-701425__sa_-0.0306737390.png,-0.030673739,99,-0.0203952273
/content/dataset/2024-06-23_00-21-46-746863__sa_-0.0362577248.png,-0.0362577248,99,-0.0245310508
/content/dataset/2024-06-23_00-21-46-813739__sa_-0.0419337311.png,-0.0419337311,99,-0.0288921483
/content/dataset/2024-06-23_00-21-46-902122__sa_-0.0477443395.png,-0.0477443395,99,-0.0334545583
/content/dataset/2024-06-23_00-21-46-967105__sa_-0.0537317724.png,-0.0537317724,99,-0.0382099238
/content/dataset/2024-06-23_00-21-46-997092__sa_-0.0598521762.png,-0.0598521762,99,-0.0431220325
/content/dataset/2024-06-23_00-21-47-032381__sa_-0.0660305448.png,-0.0660305448,99,-0.0481411628
/content/dataset/2024-06-23_00-21-49-009882__sa_0.0000000000.png,0.0,99,-4.9e-08
/content/dataset/2024-06-23_00-21-49-057611__sa_0.0050985494.png,0.0050985494,99,0.0023917187
/content/dataset/2024-06-23_00-21-49-123120__sa_0.0102895679.png,0.0102895679,99,0.0053415375
/content/dataset/2024-06-23_00-21-49-179849__sa_0.0156126542.png,0.0156126542,99,0.0087504952
/content/dataset/2024-06-23_00-21-49-212480__sa_0.0210491433.png,0.0210491433,99,0.0125190499
/content/dataset/2024-06-23_00-21-49-258881__sa_0.0265509524.png,0.0265509524,99,0.0165583582
/content/dataset/2024-06-23_00-21-49-320944__sa_0.0321484542.png,0.0321484542,99,0.0208249784
/content/dataset/2024-06-23_00-21-50-480857__sa_0.0050000000.png,0.005,99,0.0021704668
/content/dataset/2024-06-23_00-21-50-535941__sa_0.0101249170.png,0.010124917,99,0.0051304673
/content/dataset/2024-06-23_00-21-50-598300__sa_0.0153569856.png,0.0153569856,99,0.0085200871
/content/dataset/2024-06-23_00-21-50-658334__sa_0.0207158589.png,0.0207158589,99,0.0122589162
/content/dataset/2024-06-23_00-21-50-729458__sa_0.0261947408.png,0.0261947408,99,0.0162835007
/content/dataset/2024-06-23_00-21-50-802387__sa_0.0318158832.png,0.0318158832,99,0.0205552072
/content/dataset/2024-06-23_00-21-50-846641__sa_0.0375829053.png,0.0375829053,99,0.0250396123
/content/dataset/2024-06-23_00-21-50-894119__sa_0.0434393067.png,0.0434393067,99,0.0296840365
/content/dataset/2024-06-23_00-21-52-952123__sa_0.0000000000.png,0.0,0,6.193e-07
/content/dataset/2024-06-23_00-21-54-972735__sa_0.0000000000.png,0.0,0,-3.1e-09
/content/dataset/2024-06-23_00-21-56-985015__sa_0.0000000000.png,0.0,0,1e-09
/content/dataset/2024-06-23_00-21-59-044133__sa_0.0000000000.png,0.0,0,1.6e-09
/content/dataset/2024-06-23_00-21-59-742587__sa_0.0050000000.png,0.005,99,0.002796002
/content/dataset/2024-06-23_00-21-59-798361__sa_0.0101698027.png,0.0101698027,99,0.006752063
/content/dataset/2024-06-23_00-21-59-854799__sa_0.0154500566.png,0.0154500566,99,0.0112910234
/content/dataset/2024-06-23_00-21-59-918366__sa_0.0208423047.png,0.0208423047,99,0.0161859976
/content/dataset/2024-06-23_00-21-59-986868__sa_0.0263625097.png,0.0263625097,99,0.0213382852
/content/dataset/2024-06-23_00-22-00-053615__sa_0.0320198622.png,0.0320198622,99,0.0266982386
/content/dataset/2024-06-23_00-22-00-136350__sa_0.0378096633.png,0.0378096633,99,0.0322331174
/content/dataset/2024-06-23_00-22-00-181901__sa_0.0437648706.png,0.0437648706,99,0.037942256
/content/dataset/2024-06-23_00-22-00-228910__sa_0.0498122568.png,0.0498122568,99,0.0437806327
/content/dataset/2024-06-23_00-22-00-275388__sa_0.0559514599.png,0.0559514599,99,0.0497293789
/content/dataset/2024-06-23_00-22-00-313689__sa_0.0621848059.png,0.0621848059,99,0.0557809081
/content/dataset/2024-06-23_00-22-00-381301__sa_0.0684947534.png,0.0684947534,99,0.0619213872
/content/dataset/2024-06-23_00-22-00-463539__sa_0.0749409451.png,0.0749409451,99,0.068178355
/content/dataset/2024-06-23_00-22-00-526154__sa_0.0815505929.png,0.0815505929,99,0.0745770214
/content/dataset/2024-06-23_00-22-00-573941__sa_0.0882864399.png,0.0882864399,99,0.0811067727
